649942ca-faeb-4b0e-9f1c-aa1800b09092,发票开具待审核-2017-8-02910 中国建筑第八工程局有限公司大成饭店改建工程防火门采购项目工程物资采购招标代理,2018/3/20 15:18:25,孙芳婷,16da68a6-f832-468b-89d3-a8a900b6c7b5,小规模代开增值税专用发票,北京京通创展消防工程有限公司,,招标代理服务费,"10,000.00",3.00%,291.26,"9,708.74",91110112102475269R,北京市通州区张家湾镇梁各庄村,010-69573048,北京农商银行张家湾支行,0712000103000001239,,孙芳婷,温向阳,中辰工程咨询有限公司北京分公司 ,已打印,,123456,2019/12/10
649942ca-faeb-4b0e-9f1c-aa1800b09092,发票开具待审核-201800113 中央民族大学2018中央民族大学太赫兹测量与通信实验室采购项目咨询服务,2018/3/21 8:51:33,孙芳婷,d0923c1c-12bd-45ec-a68c-a8a900e5811d,小规模代开增值税专用发票,北京弘图科技有限公司,,招标代理服务费,"60,500.00",3.00%,"1,762.14","58,737.86",911101080613410448,北京市海淀区上地信息路19号1号楼3层301-320室,010-82586760,中国建设银行北京上地支行,11001045300053020046,,孙芳婷,温向阳,中辰工程咨询有限公司北京分公司 ,,,,
649942ca-faeb-4b0e-9f1c-aa1800b09092,发票开具待审核-2016-8-00283 河南鑫苑全晟置业有限公司郑州二七鑫苑名城一期工程结算审核,2018/3/28 8:54:57,翟孟凡,97932083-36c4-444b-ba61-a8b0017330b8,增值税普通发票,河南鑫苑全晟置业有限公司,QY20160472,咨询费,"94,327.67",,,,91410100326901263C,,,,,工程名称：【郑州二七鑫苑名城一期】项目工程地点：郑州市二七区嵩山路东、鼎盛大道南区域,翟孟凡,孙英梅,天职（北京）国际工程项目管理有限公司 ,,,,
649942ca-faeb-4b0e-9f1c-aa1800b09092,发票开具待审核-2017-8-02494 深能北方能源控股有限公司肃州区东洞滩15兆瓦并网光伏发电项目全过程跟踪审计,2018/3/29 10:19:44,黄军月,128ba825-432b-4f29-87fe-a8b1012308a4,增值税专用发票,酒泉深能北方能源开发有限公司,,审计费,"38,400.00",6.00%,"2,173.58","36,226.42",91620902MA74N68R7T,甘肃省酒泉市肃州区东洞滩光电示范园区C区,0937-6950599,中国工商银行股份有限公司酒泉肃州支行,2713035309200290372,,黄军月,严明奇,天职（北京）国际工程项目管理有限公司 ,,,,
649942ca-faeb-4b0e-9f1c-aa1800b09092,发票开具待审核-2017-8-00848 国电兰州热电有限责任公司兰州热电2X350MW异地扩建工程总承包项目全过程跟踪审计,2018/3/29 10:55:16,罗少波,bfe035ec-689e-4fab-9fd4-a8b2009d93ec,增值税专用发票,国电龙源电力技术工程有限责任公司,QY-11465,审计费,"126,000.00",6.00%,"7,132.08","118,867.92",911101081021104707,北京市海淀区西四环中路16号院1号楼12层1201室,010-57657662,中国工商银行翠微路五棵松奥体支行,0200251219200000703,,罗少波,李炯,天职（北京）国际工程项目管理有限公司 ,,,,
